"pcode","winner_2022","total_2022","winner_votes_2022","winner_percent_2022"
"51001101","jarome_bell",320,66,0.20625
"51001201","jarome_bell",102,40,0.392156862745098
"51001202","jarome_bell",163,68,0.417177914110429
"51001301","jarome_bell",115,34,0.295652173913043
"51001401","jarome_bell",60,21,0.35
"51001402","jarome_bell",80,33,0.4125
"51001403","jennifer_ann_kiggans",50,28,0.56
"51001501","jarome_bell",42,19,0.452380952380952
"51001502","jennifer_ann_kiggans",21,9,0.428571428571429
"51001601","jennifer_ann_kiggans",150,71,0.473333333333333
"51001602","jarome_bell",64,23,0.359375
"51001701","jennifer_ann_kiggans",169,97,0.57396449704142
"51001801","jennifer_ann_kiggans",70,31,0.442857142857143
"51001802","jarome_bell",55,24,0.436363636363636
"51001803","jarome_bell",94,35,0.372340425531915
"51001901","jennifer_ann_kiggans",141,64,0.453900709219858
"51093101","jennifer_ann_kiggans",294,155,0.527210884353742
"51093102","jennifer_ann_kiggans",275,151,0.549090909090909
"51093103","jennifer_ann_kiggans",19,11,0.578947368421053
"51093201","jennifer_ann_kiggans",201,96,0.477611940298507
"51093202","jennifer_ann_kiggans",306,195,0.637254901960784
"51093203","jennifer_ann_kiggans",18,9,0.5
"51093301","jennifer_ann_kiggans",70,34,0.485714285714286
"51093302","jennifer_ann_kiggans",85,43,0.505882352941176
"51093303","jennifer_ann_kiggans",30,15,0.5
"51093304","jennifer_ann_kiggans",20,13,0.65
"51093401","jennifer_ann_kiggans",173,104,0.601156069364162
"51093402","jarome_bell",212,92,0.433962264150943
"51093403","jennifer_ann_kiggans",157,71,0.452229299363057
"51093501","jennifer_ann_kiggans",111,64,0.576576576576577
"51093502","jennifer_ann_kiggans",97,53,0.54639175257732
"51093503","jennifer_ann_kiggans",155,86,0.554838709677419
"51093504","jennifer_ann_kiggans",132,62,0.46969696969697
"51131101","jennifer_ann_kiggans",198,106,0.535353535353535
"51131201","jennifer_ann_kiggans",59,35,0.593220338983051
"51131301","jarome_bell",52,22,0.423076923076923
"51131401","jennifer_ann_kiggans",122,60,0.491803278688525
"51131501","jennifer_ann_kiggans",129,80,0.62015503875969
"51175101","jennifer_ann_kiggans",52,25,0.480769230769231
"51175102","jarome_bell",87,41,0.471264367816092
"51175501","jennifer_ann_kiggans",102,43,0.42156862745098
"51175502","jennifer_ann_kiggans",23,14,0.608695652173913
"51175601","jarome_bell",70,25,0.357142857142857
"51175602","jennifer_ann_kiggans",54,27,0.5
"51175701","jarome_bell",20,9,0.45
"51175702","jarome_bell",17,7,0.411764705882353
"51550001","jennifer_ann_kiggans",228,92,0.403508771929825
"51550002","jennifer_ann_kiggans",279,135,0.483870967741935
"51550006","jarome_bell",131,42,0.320610687022901
"51550007","jennifer_ann_kiggans",270,135,0.5
"51550009","larry_thomas_altman_iii",305,112,0.367213114754098
"51550014","jennifer_ann_kiggans",277,112,0.404332129963899
"51550016","larry_thomas_altman_iii",327,108,0.330275229357798
"51550017","jennifer_ann_kiggans",176,73,0.414772727272727
"51550023","jennifer_ann_kiggans",152,76,0.5
"51550028","jennifer_ann_kiggans",48,19,0.395833333333333
"51550034","jennifer_ann_kiggans",303,154,0.508250825082508
"51550036","jennifer_ann_kiggans",215,103,0.47906976744186
"51550037","jennifer_ann_kiggans",196,90,0.459183673469388
"51550039","jennifer_ann_kiggans",142,66,0.464788732394366
"51550041","jarome_bell",219,61,0.278538812785388
"51550042","jarome_bell",81,33,0.407407407407407
"51550043","jennifer_ann_kiggans",272,118,0.433823529411765
"51550045","jarome_bell",41,11,0.268292682926829
"51550046","jennifer_ann_kiggans",174,74,0.425287356321839
"51550049","jennifer_ann_kiggans",175,70,0.4
"51550050","jennifer_ann_kiggans",174,81,0.46551724137931
"51550051","jennifer_ann_kiggans",310,120,0.387096774193548
"51550052","jennifer_ann_kiggans",72,36,0.5
"51550053","jennifer_ann_kiggans",196,108,0.551020408163265
"51550054","jarome_bell",2,0,0
"51550056","jarome_bell",135,47,0.348148148148148
"51550059","jennifer_ann_kiggans",173,79,0.456647398843931
"51550060","jennifer_ann_kiggans",229,91,0.397379912663755
"51550061","jennifer_ann_kiggans",337,149,0.44213649851632
"51550062","jennifer_ann_kiggans",288,124,0.430555555555556
"51550063","jennifer_ann_kiggans",175,81,0.462857142857143
"51550064","jarome_bell",109,35,0.321100917431193
"51550065","jennifer_ann_kiggans",230,108,0.469565217391304
"51620101","jennifer_ann_kiggans",99,47,0.474747474747475
"51620201","jennifer_ann_kiggans",59,27,0.457627118644068
"51620301","jennifer_ann_kiggans",8,4,0.5
"51620401","jennifer_ann_kiggans",2,1,0.5
"51620501","jennifer_ann_kiggans",5,4,0.8
"51620601","jennifer_ann_kiggans",48,24,0.5
"51800101","jennifer_ann_kiggans",70,37,0.528571428571429
"51800102","jennifer_ann_kiggans",482,247,0.512448132780083
"51800104","jennifer_ann_kiggans",182,78,0.428571428571429
"51800201","jennifer_ann_kiggans",344,195,0.566860465116279
"51800202","jennifer_ann_kiggans",219,98,0.447488584474886
"51800203","jennifer_ann_kiggans",166,65,0.391566265060241
"51800204","jennifer_ann_kiggans",85,45,0.529411764705882
"51800301","jarome_bell",48,18,0.375
"51800302","jarome_bell",40,13,0.325
"51800304","jennifer_ann_kiggans",135,57,0.422222222222222
"51800305","jarome_bell",52,14,0.269230769230769
"51800401","jennifer_ann_kiggans",125,60,0.48
"51800402","jarome_bell",212,84,0.39622641509434
"51800403","jennifer_ann_kiggans",11,5,0.454545454545455
"51800404","jarome_bell",7,2,0.285714285714286
"51800405","jennifer_ann_kiggans",59,25,0.423728813559322
"51800501","jennifer_ann_kiggans",204,88,0.431372549019608
"51800502","jarome_bell",197,73,0.370558375634518
"51800504","jennifer_ann_kiggans",346,153,0.442196531791907
"51800601","jennifer_ann_kiggans",167,74,0.44311377245509
"51800602","jennifer_ann_kiggans",27,14,0.518518518518518
"51800603","jarome_bell",44,14,0.318181818181818
"51800604","jarome_bell",93,33,0.354838709677419
"51800605","jarome_bell",1,0,0
"51800702","jennifer_ann_kiggans",178,97,0.544943820224719
"51800704","jennifer_ann_kiggans",114,49,0.429824561403509
"51800706","jarome_bell",51,22,0.431372549019608
"51810001","jennifer_ann_kiggans",443,335,0.756207674943567
"51810002","jennifer_ann_kiggans",168,105,0.625
"51810003","jennifer_ann_kiggans",136,77,0.566176470588235
"51810004","jennifer_ann_kiggans",345,249,0.721739130434783
"51810005","jennifer_ann_kiggans",103,55,0.533980582524272
"51810006","jennifer_ann_kiggans",354,221,0.624293785310734
"51810007","jennifer_ann_kiggans",283,203,0.717314487632509
"51810008","jennifer_ann_kiggans",188,104,0.553191489361702
"51810009","jennifer_ann_kiggans",424,309,0.72877358490566
"51810010","jennifer_ann_kiggans",473,362,0.765327695560254
"51810011","jennifer_ann_kiggans",424,318,0.75
"51810012","jennifer_ann_kiggans",161,104,0.645962732919255
"51810013","jennifer_ann_kiggans",305,199,0.652459016393443
"51810014","jennifer_ann_kiggans",260,175,0.673076923076923
"51810015","jennifer_ann_kiggans",135,77,0.57037037037037
"51810016","jennifer_ann_kiggans",224,128,0.571428571428571
"51810017","jennifer_ann_kiggans",227,170,0.748898678414097
"51810018","jennifer_ann_kiggans",386,299,0.774611398963731
"51810019","jennifer_ann_kiggans",213,156,0.732394366197183
"51810020","jennifer_ann_kiggans",210,125,0.595238095238095
"51810021","jennifer_ann_kiggans",69,43,0.623188405797101
"51810022","jennifer_ann_kiggans",238,174,0.73109243697479
"51810023","jennifer_ann_kiggans",219,127,0.579908675799087
"51810024","jennifer_ann_kiggans",192,134,0.697916666666667
"51810025","jennifer_ann_kiggans",300,181,0.603333333333333
"51810026","jennifer_ann_kiggans",316,207,0.655063291139241
"51810027","jennifer_ann_kiggans",331,232,0.700906344410876
"51810028","jennifer_ann_kiggans",249,166,0.666666666666667
"51810029","jennifer_ann_kiggans",100,49,0.49
"51810030","jennifer_ann_kiggans",273,145,0.531135531135531
"51810031","jennifer_ann_kiggans",416,197,0.473557692307692
"51810032","jennifer_ann_kiggans",219,91,0.415525114155251
"51810033","jennifer_ann_kiggans",224,119,0.53125
"51810034","jennifer_ann_kiggans",124,65,0.524193548387097
"51810035","jennifer_ann_kiggans",340,197,0.579411764705882
"51810036","jennifer_ann_kiggans",167,95,0.568862275449102
"51810037","jennifer_ann_kiggans",177,103,0.581920903954802
"51810038","jennifer_ann_kiggans",463,322,0.695464362850972
"51810039","jennifer_ann_kiggans",209,137,0.655502392344498
"51810040","jennifer_ann_kiggans",91,64,0.703296703296703
"51810041","jennifer_ann_kiggans",101,67,0.663366336633663
"51810042","jennifer_ann_kiggans",225,138,0.613333333333333
"51810043","jennifer_ann_kiggans",88,59,0.670454545454545
"51810044","jennifer_ann_kiggans",215,122,0.567441860465116
"51810045","jennifer_ann_kiggans",89,51,0.573033707865168
"51810046","jennifer_ann_kiggans",63,37,0.587301587301587
"51810047","jennifer_ann_kiggans",498,375,0.753012048192771
"51810048","jennifer_ann_kiggans",323,214,0.662538699690402
"51810049","jennifer_ann_kiggans",321,206,0.641744548286604
"51810050","jennifer_ann_kiggans",57,32,0.56140350877193
"51810051","jennifer_ann_kiggans",203,141,0.694581280788177
"51810052","jennifer_ann_kiggans",297,158,0.531986531986532
"51810053","jennifer_ann_kiggans",178,114,0.640449438202247
"51810054","jarome_bell",90,38,0.422222222222222
"51810055","jennifer_ann_kiggans",81,34,0.419753086419753
"51810056","jennifer_ann_kiggans",175,118,0.674285714285714
"51810057","jennifer_ann_kiggans",137,78,0.569343065693431
"51810058","jennifer_ann_kiggans",201,106,0.527363184079602
"51810059","jennifer_ann_kiggans",151,92,0.609271523178808
"51810060","jennifer_ann_kiggans",317,165,0.520504731861199
"51810061","jennifer_ann_kiggans",20,10,0.5
"51810062","jennifer_ann_kiggans",258,142,0.550387596899225
"51810063","jennifer_ann_kiggans",248,126,0.508064516129032
"51810064","jennifer_ann_kiggans",185,114,0.616216216216216
"51810065","jennifer_ann_kiggans",155,87,0.561290322580645
"51810066","jennifer_ann_kiggans",244,119,0.487704918032787
"51810067","jennifer_ann_kiggans",59,37,0.627118644067797
"51810068","jennifer_ann_kiggans",296,223,0.753378378378378
"51810069","jennifer_ann_kiggans",95,52,0.547368421052632
"51810070","jennifer_ann_kiggans",154,66,0.428571428571429
"51810071","jennifer_ann_kiggans",96,62,0.645833333333333
"51810072","jennifer_ann_kiggans",248,172,0.693548387096774
"51810073","jennifer_ann_kiggans",70,43,0.614285714285714
"51810074","jennifer_ann_kiggans",82,46,0.560975609756098
"51810075","jennifer_ann_kiggans",407,287,0.705159705159705
"51810076","jennifer_ann_kiggans",57,36,0.631578947368421
"51810077","jarome_bell",159,60,0.377358490566038
"51810078","jennifer_ann_kiggans",147,84,0.571428571428571
"51810079","jennifer_ann_kiggans",81,45,0.555555555555556
"51810080","jennifer_ann_kiggans",77,39,0.506493506493506
"51810081","jarome_bell",137,56,0.408759124087591
"51810082","jennifer_ann_kiggans",214,118,0.551401869158878
"51810083","jennifer_ann_kiggans",258,131,0.507751937984496
"51810084","jennifer_ann_kiggans",120,75,0.625
"51810085","jennifer_ann_kiggans",293,148,0.505119453924915
"51810086","jennifer_ann_kiggans",351,249,0.709401709401709
"51810087","jennifer_ann_kiggans",203,129,0.635467980295567
"51810088","jennifer_ann_kiggans",150,81,0.54
"51810089","jennifer_ann_kiggans",254,169,0.665354330708661
"51810090","jennifer_ann_kiggans",187,124,0.663101604278075
"51810091","jennifer_ann_kiggans",123,71,0.577235772357724
"51810092","jennifer_ann_kiggans",353,291,0.824362606232295
"51810093","jennifer_ann_kiggans",41,21,0.51219512195122
"51810094","jennifer_ann_kiggans",148,104,0.702702702702703
"51810095","jennifer_ann_kiggans",139,73,0.525179856115108
"51810096","jarome_bell",91,39,0.428571428571429
"51810097","jennifer_ann_kiggans",103,49,0.475728155339806
"51810098","jennifer_ann_kiggans",30,25,0.833333333333333
"51810099","jennifer_ann_kiggans",76,47,0.618421052631579
"51810100","jennifer_ann_kiggans",183,108,0.590163934426229
