"year","fips","lead_pct","lead_scale","county_name","scale_adjust","scale_residuals","pct_residuals"
2016,"51199",33.1971314209473,-0.792546335427842,"York",-0.792546335427842,-0.543101841610283,-4.5604882042596
2017,"51001",42.9797670141018,-0.00560272673762436,"Accomack",0.00560272673762436,0.297857315470731,2.50114190320018
2017,"51003",42.4957013018914,-0.0632494013888784,"Albemarle",0.0632494013888784,-0.753071219185165,-6.32362505322857
2017,"51510",65.4621435594887,2.67179047300157,"Alexandria City",-2.67179047300157,1.72434658943486,14.4795352891031
2017,"51005",44,0.115895320992299,"Alleghany",-0.115895320992299,0.37987196475329,3.18982828202124
2017,"51007",40.4907975460123,-0.302010444790397,"Amelia",0.302010444790397,0.010742296351184,0.090204289587716
2017,"51009",37.533802055165,-0.654154694437284,"Amherst",0.654154694437284,-0.704220249249377,-5.9134178782754
2017,"51011",37.6114081996435,-0.644912692682472,"Appomattox",0.644912692682472,-0.557123734680061,-4.67823164213216
2017,"51013",61.2053832650673,2.16485914204571,"Arlington",-2.16485914204571,1.12933284951848,9.48313694470526
2017,"51015",35.7451403887689,-0.867163785027647,"Augusta",0.867163785027647,-1.0173126555113,-8.54249057920233
2017,"51017",52.2267206477733,1.09560339918573,"Bath",-1.09560339918573,1.4420287084813,12.1088797926627
2017,"51019",41.6816009557945,-0.160199415821069,"Bedford",0.160199415821069,-0.409961720800476,-3.4424954007984
2017,"51021",40.6685236768802,-0.280845300916874,"Bland",0.280845300916874,0.33051489500366,2.77537132911787
2017,"51023",41.7192812044682,-0.155712130352839,"Botetourt",0.155712130352839,-0.380100248771353,-3.19174520899853
2017,"51520",31.6176470588235,-1.35870090305675,"Bristol City",1.35870090305675,-1.21311339069687,-10.186651719499
2017,"51025",44.0928270042194,0.126949952576618,"Brunswick",-0.126949952576618,0.496607486378199,4.17006979217709
2017,"51027",47.8142076502732,0.570123707596299,"Buchanan",-0.570123707596299,1.81603479311621,15.2494516092517
2017,"51029",43.3763188745604,0.0416220518525036,"Buckingham",-0.0416220518525036,0.452794318073348,3.80216561300311
2017,"51530",52.4444444444444,1.12153180632952,"Buena Vista City",-1.12153180632952,0.756375304568668,6.35136983563005
2017,"51031",36.3377609108159,-0.796589477522766,"Campbell",0.796589477522766,-0.919188098954515,-7.71852746871354
2017,"51033",48.6567164179104,0.670456839222252,"Caroline",-0.670456839222252,0.836949846794901,7.02796347099104
2017,"51035",42.3011844331641,-0.0864141295711342,"Carroll",0.0864141295711342,0.461922650446259,3.878817262697
2017,"51036",39.6,-0.408094216104466,"Charles City",0.408094216104466,-0.53861706781338,-4.52282904637697
2017,"51037",42.4242424242424,-0.0717593341663225,"Charlotte",0.0717593341663225,0.49026564283196,4.11681660747028
2017,"51540",48.0988593155894,0.604022456310577,"Charlottesville City",-0.604022456310577,-0.411107860367052,-3.45211966566612
2017,"51550",39.8968396921565,-0.372744013176044,"Chesapeake City",0.372744013176044,-0.419573299270428,-3.5232049231719
2017,"51041",47.2650475184794,0.504725034130245,"Chesterfield",-0.504725034130245,0.188885215219049,1.5860907291558
2017,"51043",41.7315175097276,-0.154254926732686,"Clarke",0.154254926732686,-0.487885316058933,-4.09682873164485
2017,"51570",57.0872274143302,1.67443401070025,"Colonial Heights City",-1.67443401070025,2.02087403291126,16.9695101052514
2017,"51580",37.9084967320261,-0.60953285573703,"Covington City",0.60953285573703,-0.347716154504078,-2.9198122700977
2017,"51045",41.2462908011869,-0.2120398627316,"Craig",0.2120398627316,0.0582788866029814,0.489374468188598
2017,"51047",30.8602494403582,-1.44889827294263,"Culpeper",1.44889827294263,-1.58651060243191,-13.3221107607943
2017,"51049",56.6455696202532,1.62183763272897,"Cumberland",-1.62183763272897,1.90363752691475,15.9850617720982
2017,"51590",43.2178932178932,0.0227553731022132,"Danville City",-0.0227553731022132,0.170876697121003,1.43487114551597
2017,"51051",33.2214765100671,-1.16770320947964,"Dickenson",1.16770320947964,-0.320940177879253,-2.6949713356737
2017,"51053",36.258865248227,-0.805985046095254,"Dinwiddie",0.805985046095254,-0.325206298972832,-2.73079444182912
2017,"51595",53.8961038961039,1.29440779816979,"Emporia City",-1.29440779816979,1.56118944550977,13.1094861136025
2017,"51057",52.2954091816367,1.10378341579095,"Essex",-1.10378341579095,0.992079476729073,8.3306046945014
2017,"51059",47.8396877172344,0.573158091344519,"Fairfax",-0.573158091344519,-0.467172712669888,-3.92290263492019
2017,"51600",44.8176583493282,0.213269052803161,"Fairfax City",-0.213269052803161,-0.104962823868509,-0.881384822262499
2017,"51610",62.8712871287129,2.36324918621829,"Falls Church City",-2.36324918621829,1.27948658180722,10.7439949872742
2017,"51061",38.7711032587358,-0.50680631150357,"Fauquier",0.50680631150357,-0.710408027511539,-5.96537735919245
2017,"51063",33.9820359281437,-1.07712930552225,"Floyd",1.07712930552225,-1.02553199074592,-8.61150927608841
2017,"51065",38.1842456608812,-0.576694320831195,"Fluvanna",0.576694320831195,-0.81791694011428,-6.86814197940414
2017,"51067",43.4201507882111,0.0468419300670286,"Franklin",-0.0468419300670286,0.46644769880393,3.91681461066709
2017,"51620",48,0.592249445625721,"Franklin City",-0.592249445625721,0.207306709264384,1.74077811900058
2017,"51069",43.2414256893073,0.0255578205574461,"Frederick",-0.0255578205574461,-0.150129584707663,-1.26065527257222
2017,"51630",56.420233463035,1.59500268074899,"Fredericksburg City",-1.59500268074899,1.1714927411296,9.83715837062292
2017,"51640",48.046875,0.597831720523768,"Galax City",-0.597831720523768,0.997615618553039,8.37709230980841
2017,"51071",44.6210268948655,0.189852501711668,"Giles",-0.189852501711668,0.448864474593157,3.76916626838137
2017,"51073",37.9284649776453,-0.607154866696435,"Gloucester",0.607154866696435,-0.466188590571222,-3.91463884923828
2017,"51075",55.7783448778709,1.51856111197449,"Goochland",-1.51856111197449,1.20637008237319,10.1300273891954
2017,"51077",35.6643356643357,-0.876786700971056,"Grayson",0.876786700971056,-0.40495613077699,-3.40046288956666
2017,"51079",37.3088685015291,-0.680941700948013,"Greene",0.680941700948013,-0.904920612591792,-7.59872175590522
2017,"51081",58.2758620689655,1.81598676580468,"Greensville",-1.81598676580468,2.35797214618328,19.8001614701907
2017,"51083",41.6775032509753,-0.16068740546911,"Halifax",0.16068740546911,0.427625072102109,3.59081657941925
2017,"51650",39.3819334389857,-0.434063442550408,"Hampton City",0.434063442550408,-0.438272461930223,-3.68022392809127
2017,"51085",42.4440095672972,-0.0694052941347276,"Hanover",0.0694052941347276,-0.32868175950413,-2.75997828092339
2017,"51660",45.3684210526316,0.278858574156364,"Harrisonburg City",-0.278858574156364,-0.401554174576052,-3.37189627473105
2017,"51087",56.54168554599,1.60946623091423,"Henrico",-1.60946623091423,1.1572055334595,9.71718705574366
2017,"51089",37.5424688561721,-0.653122577835496,"Henry",0.653122577835496,-0.241292979007772,-2.02616470839596
2017,"51091",32.843137254902,-1.2127590756568,"Highland",1.2127590756568,-1.17303718019091,-9.85012720184694
2017,"51670",38.4722222222222,-0.542399615133056,"Hopewell City",0.542399615133056,-0.00735288443149835,-0.061743010514765
2017,"51093",40.9473990119151,-0.247634446891272,"Isle Of Wight",0.247634446891272,-0.213884797810106,-1.79601507995507
2017,"51095",50.9777478084963,0.946865058299556,"James City",-0.946865058299556,0.379541227013659,3.18705103944033
2017,"51099",36.2962962962963,-0.801527437560959,"King George",0.801527437560959,-0.977632358202177,-8.20929058989056
2017,"51101",39.1263057929725,-0.464505763437597,"King William",0.464505763437597,-0.420763039607747,-3.5331953086922
2017,"51103",53.525641025641,1.25028991907766,"Lancaster",-1.25028991907766,1.26745279169307,10.6429458770274
2017,"51105",30.68669527897,-1.46956658309877,"Lee",1.46956658309877,-0.928663109968677,-7.79809021856022
2017,"51678",61.340206185567,2.1809150056145,"Lexington City",-2.1809150056145,1.27758467544996,10.7280244623315
2017,"51107",44.9015811552114,0.223263296486472,"Loudoun",-0.223263296486472,-0.334114901139804,-2.80560099188327
2017,"51109",48.1842338352524,0.614189582455604,"Louisa",-0.614189582455604,0.604880539958375,5.07925099146657
2017,"51111",47.8260869565217,0.571538396728616,"Lunenburg",-0.571538396728616,0.897914559168542,7.53989112498632
2017,"51680",54.5839753466872,1.37632539884552,"Lynchburg City",-1.37632539884552,0.594239775760066,4.9898992789649
2017,"51113",35.2517985611511,-0.925915138637632,"Madison",0.925915138637632,-0.891240486678359,-7.48384817588564
2017,"51683",32.9691516709512,-1.19775220394473,"Manassas City",1.19775220394473,-1.42357349673588,-11.9539092714387
2017,"51685",23.8853503184713,-2.27952876434583,"Manassas Park City",2.27952876434583,-2.38980414882873,-20.0674584326759
2017,"51690",50.5681818181818,0.898090446100588,"Martinsville City",-0.898090446100588,0.967988590440936,8.12831077036103
2017,"51115",40.117994100295,-0.346407059551642,"Mathews",0.346407059551642,-0.254984658007069,-2.14113530099728
2017,"51117",38.8085106382979,-0.502351521617036,"Mecklenburg",0.502351521617036,-0.105419215220023,-0.885217192576203
2017,"51119",46.5657741559953,0.421449596513853,"Middlesex",-0.421449596513853,0.776059774522351,6.516662578451
2017,"51121",45.2900041135335,0.269520016061243,"Montgomery",-0.269520016061243,-0.0957884245811415,-0.804346343425537
2017,"51125",35.7142857142857,-0.870838222891218,"Nelson",0.870838222891218,-0.992704620141203,-8.33585409514519
2017,"51127",39.3271461716937,-0.440587977738393,"New Kent",0.440587977738393,-0.503417031995752,-4.22725032460383
2017,"51700",39.2398286937902,-0.450986487926383,"Newport News City",0.450986487926383,-0.623119190424715,-5.23240302289173
2017,"51710",39.341494301393,-0.438879280047639,"Norfolk City",0.438879280047639,-0.606412066075746,-5.09211139122525
2017,"51131",48.0373831775701,0.596701353332575,"Northampton",-0.596701353332575,0.794414850811763,6.67079225081218
2017,"51133",53.0844155844156,1.19774502937242,"Northumberland",-1.19774502937242,1.33681232888957,11.2253658340279
2017,"51720",38.3720930232558,-0.554323854364028,"Norton City",0.554323854364028,-0.0205208016832418,-0.172315515890901
2017,"51135",50.4230118443316,0.880802367146474,"Nottoway",-0.880802367146474,1.20517522312117,10.1199940195636
2017,"51137",44.2946990116801,0.150990593427106,"Orange",-0.150990593427106,0.174943482808159,1.46902040949293
2017,"51139",39.3772893772894,-0.434616497036436,"Page",0.434616497036436,0.00305562593787797,0.0256584400542731
2017,"51141",24.2469879518072,-2.23646186978028,"Patrick",2.23646186978028,-1.97676956400628,-16.5991598416619
2017,"51730",44.7115384615385,0.200631391239591,"Petersburg City",-0.200631391239591,0.181526856324646,1.52430174895065
2017,"51143",39.1360831438779,-0.463341393079651,"Pittsylvania",0.463341393079651,-0.0517170555724748,-0.434274023446516
2017,"51735",41.7582417582418,-0.151072375230828,"Poquoson City",0.151072375230828,-0.0830591396637851,-0.697457083867621
2017,"51740",38.6687797147385,-0.518991872061121,"Portsmouth City",0.518991872061121,-0.318492902751678,-2.67442128686741
2017,"51145",45.5864069622876,0.304818195950518,"Powhatan",-0.304818195950518,0.187868282165033,1.57755142613372
2017,"51147",59.7546012269939,1.99208764010062,"Prince Edward",-1.99208764010062,2.01790633003892,16.9445899652222
2017,"51149",39.4736842105263,-0.423136977934995,"Prince George",0.423136977934995,-0.100464144373132,-0.84360889664129
2017,"51153",31.6758962401632,-1.35176409360983,"Prince William",1.35176409360983,-1.68526616672921,-14.1513725153622
2017,"51155",45.6637168141593,0.314024912653988,"Pulaski",-0.314024912653988,0.740604527522877,6.21894081923031
2017,"51157",37.7391304347826,-0.629702439303492,"Rappahannock",0.629702439303492,-0.626533818036455,-5.26107604101132
2017,"51159",46.551724137931,0.419776400499826,"Richmond",-0.419776400499826,1.01338226463026,8.50948663799319
2017,"51760",58.8504577822991,1.88441452531547,"Richmond City",-1.88441452531547,0.249867470439765,2.09816569244194
2017,"51161",50.1669812690576,0.850312062005464,"Roanoke",-0.850312062005464,0.276033850615238,2.31788777584458
2017,"51770",47.7376504773765,0.561006626326393,"Roanoke City",-0.561006626326393,0.580873904458593,4.87766453082025
2017,"51163",50.9174311926605,0.939682041115234,"Rockbridge",-0.939682041115234,0.712097023843098,5.97956005432801
2017,"51165",37.2754491017964,-0.684921568174367,"Rockingham",0.684921568174367,-0.878698051699337,-7.37852791660439
2017,"51167",22.5524475524476,-2.43826219692851,"Russell",2.43826219692851,-1.80100747276578,-15.1232654836503
2017,"51775",44.9062754686227,0.223822335375421,"Salem City",-0.223822335375421,-0.0274385066443649,-0.230404274680985
2017,"51169",29.3637846655791,-1.62711006490128,"Scott",1.62711006490128,-1.2147046310381,-10.2000135464167
2017,"51171",45.021475985943,0.237541395771782,"Shenandoah",-0.237541395771782,0.13502365887203,1.13380908773226
2017,"51173",21.5332581736189,-2.55963596302541,"Smyth",2.55963596302541,-2.07462314159381,-17.4208475107912
2017,"51175",48.7135506003431,0.677225138527738,"Southampton",-0.677225138527738,0.944910332606903,7.93452000302555
2017,"51177",49.302738336714,0.74739064062867,"Spotsylvania",-0.74739064062867,0.602630719919733,5.06035899559797
2017,"51179",45.060936497755,0.242240690162228,"Stafford",-0.242240690162228,0.0288780871980374,0.242492597038059
2017,"51790",41.329739442947,-0.202102086557237,"Staunton City",0.202102086557237,-0.613921320589541,-5.15516745918372
2017,"51800",37.8283712784588,-0.619074878310757,"Suffolk City",0.619074878310757,-0.676464582819905,-5.6803503766487
2017,"51181",36.3855421686747,-0.790899277707468,"Surry",0.790899277707468,-0.592103214345068,-4.97195832869691
2017,"51183",45.5919395465995,0.305477063289731,"Sussex",-0.305477063289731,0.67031991117498,5.6287528669208
2017,"51185",29.7134238310709,-1.58547205024743,"Tazewell",1.58547205024743,-0.848071726047132,-7.12135516155981
2017,"51810",34.8632854156891,-0.97218259846641,"Virginia Beach City",0.97218259846641,-1.01993951161892,-8.56454859001226
2017,"51187",36.7496339677892,-0.747540120144124,"Warren",0.747540120144124,-0.805207265727098,-6.76141739170828
2017,"51191",27.0655270655271,-1.90080618671501,"Washington",1.90080618671501,-1.78765784014729,-15.0111670935818
2017,"51820",42.2691879866518,-0.0902245393885703,"Waynesboro City",0.0902245393885703,-0.459825478332279,-3.86120706888924
2017,"51193",44.0944881889764,0.127147780629308,"Westmoreland",-0.127147780629308,0.470899393602398,3.95419600042114
2017,"51830",53.2758620689655,1.22054411001291,"Williamsburg City",-1.22054411001291,0.398225283870715,3.34394319920852
2017,"51840",52.74831243973,1.15771899955411,"Winchester City",-1.15771899955411,0.77842196799561,6.53649818688687
2017,"51195",33.8181818181818,-1.09664245080187,"Wise",1.09664245080187,-0.412016068427841,-3.45974599250008
2017,"51197",37.5527426160338,-0.651899090864103,"Wythe",0.651899090864103,-0.0982331713691988,-0.824875161476088
2017,"51199",41.2217001281504,-0.214968329863722,"York",0.214968329863722,-0.543101841610283,-4.5604882042596
